total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
324829,264219,Other sources of Income,72245,3900,585,0,7979,110802,42750,8820,2952,0,9186,5000,0,77376,9980
128065,115634,Wage/Salaries,68015,520,1755,1086,4717,17460,3213,5844,2820,400,9804,0,0,14307,1611
218425,116269,Wage/Salaries,58545,10110,0,0,1778,21180,836,14784,3492,700,2844,2000,0,112847,17667
120025,96454,Wage/Salaries,49003,3250,0,1810,2347,27960,1140,5160,960,0,1824,3000,0,24834,3023
171568,146044,Other sources of Income,64878,6850,0,0,3456,28062,6400,11088,1920,10000,3390,10000,0,29197,3479
238230,184425,Wage/Salaries,83131,3120,2340,8145,1270,42840,13000,15696,2280,3775,3828,5000,0,60534,7763
13946,11339,Other sources of Income,6112,900,0,0,725,2700,80,300,0,0,522,0,0,2767,335
275149,216290,Wage/Salaries,71835,5200,0,0,7257,56802,1200,39624,1860,20200,6312,6000,0,67138,8554
96555,84999,Wage/Salaries,54145,0,486,1300,500,16140,210,8904,180,1400,1734,0,0,14859,1765
174870,132654,Wage/Salaries,85907,14600,0,2340,695,18432,760,2118,192,740,6870,0,0,43013,5379
131518,52734,Wage/Salaries,30073,0,228,4660,535,14988,150,600,138,0,1362,0,0,91720,16471
522805,475566,Other sources of Income,70544,25800,0,0,8949,122118,8457,28290,15300,104750,68358,23000,0,59574,6777
138711,99340,Other sources of Income,49068,0,0,0,2160,34740,10684,660,372,0,1656,0,0,41102,5379
352426,267691,Other sources of Income,97856,6200,0,0,6485,86190,4600,29358,1176,3950,12876,19000,0,90919,11597
1144410,404783,Enterpreneurial Activities,139494,18500,9989,0,6120,114792,19880,18156,33480,3900,18204,22268,0,888976,169555
207242,151799,Other sources of Income,93039,3700,0,0,905,23100,1065,4620,720,19160,3990,1500,0,59943,7858
214478,153449,Enterpreneurial Activities,71692,1600,4446,0,3280,37452,7025,11526,2100,1780,10548,2000,0,66422,8866
164336,129977,Enterpreneurial Activities,76995,1600,2376,6768,1120,14280,10630,5280,840,1350,6738,2000,0,35440,4332
663930,347432,Wage/Salaries,138972,26000,8869,0,5475,120900,3000,6696,7200,0,19320,11000,0,353709,56197
815340,492662,Enterpreneurial Activities,131150,15100,0,0,8698,83790,3100,13080,13200,80050,52254,14500,77740,399562,63305
171108,154329,Other sources of Income,65729,1500,264,0,1455,43620,6229,2700,11472,7260,14100,0,0,18164,2024
327505,257983,Wage/Salaries,113956,5680,5712,15747,1850,54648,5784,7290,6180,6600,24036,10500,0,90155,12065
65727,56771,Other sources of Income,31212,1950,3190,360,1200,9276,24,3840,0,0,1794,3000,925,10417,1230
104102,81235,Wage/Salaries,29739,0,7540,0,1100,28308,0,5040,0,0,5508,4000,0,26394,3398
74147,65002,Other sources of Income,28088,1300,0,2520,3020,16590,0,1020,288,0,2106,1500,8570,10969,1286
89695,83884,Other sources of Income,38585,0,1170,1300,1980,24300,55,4902,612,0,1650,3000,6330,7342,807
187381,183485,Wage/Salaries,68702,6000,1310,1460,3869,26130,29903,19356,1464,0,6186,12000,7105,4886,504
114775,69153,Wage/Salaries,45347,0,1026,0,3039,11658,85,3600,1824,0,2574,0,0,56250,8903
89714,76311,Wage/Salaries,43262,4730,1066,0,1360,14748,311,3360,978,1390,4806,300,0,16821,2062
203783,92210,Wage/Salaries,46670,3480,420,0,825,25878,99,4644,3660,120,6414,0,0,127405,21696
610108,195410,Wage/Salaries,62502,10025,0,0,5620,38160,5400,18924,3120,7900,28836,2000,12923,517455,104348
258138,122171,Wage/Salaries,61428,14400,1170,2652,1260,15396,155,9786,1392,9890,3642,1000,0,150341,24627
152465,135043,Wage/Salaries,60954,8490,0,3620,1855,22800,22000,5430,2076,1770,5448,600,0,20675,2392
104520,68968,Wage/Salaries,39551,3620,1248,0,2055,18498,278,1560,0,400,1758,0,0,39930,5686
134559,119779,Wage/Salaries,59765,4125,1248,10860,2365,21180,175,11304,2022,705,4530,1500,0,17365,1994
50629,24527,Wage/Salaries,11491,0,0,0,1420,8820,210,1020,0,0,1566,0,0,30726,5218
276040,265018,Other sources of Income,75777,28030,0,0,2275,25530,454,11706,1428,45280,6528,1500,66510,11479,1198
99680,98203,Wage/Salaries,60359,10110,1050,936,2510,12108,770,4200,792,880,4488,0,0,1769,181
155416,120287,Wage/Salaries,65131,10230,1170,650,1330,19800,80,10278,4296,80,7242,0,0,38808,4942
109143,98300,Wage/Salaries,55855,7785,756,0,950,18384,1020,5058,1200,2000,4692,600,0,12011,1346
140012,92501,Wage/Salaries,55991,150,0,0,2410,22560,260,2400,762,600,7368,0,0,57387,8496
187454,125042,Wage/Salaries,63074,4730,2574,9050,2040,17610,2782,14940,390,752,6600,500,0,66482,9150
155077,86706,Wage/Salaries,46036,5880,0,3620,2050,19800,1716,840,1062,1740,3462,500,0,87805,14852
125440,52108,Wage/Salaries,33943,0,240,0,130,13710,89,2040,840,0,1116,0,0,85700,15270
248270,209386,Other sources of Income,77979,27600,3380,0,5550,35910,243,10254,2022,5900,6768,1000,32780,46337,5638
192875,172251,Other sources of Income,72061,24930,780,10136,2220,21780,90,19368,7860,7800,5226,0,0,26198,3051
255063,237096,Enterpreneurial Activities,64601,11550,0,4344,2020,19680,285,9672,2280,7800,3876,0,110988,21196,2323
140980,88892,Wage/Salaries,45851,6925,0,520,1320,16002,1290,10110,1800,520,4554,0,0,58160,8466
193920,74553,Wage/Salaries,37357,1500,2210,4504,850,16794,292,6678,636,370,2862,500,0,128303,21910
90705,88152,Wage/Salaries,43402,4770,1170,5430,810,20460,192,6570,720,640,3588,400,0,3110,324
309526,175215,Wage/Salaries,69620,20200,13910,2798,2875,28038,664,10590,1602,7750,16668,500,0,157766,25013
178654,90550,Wage/Salaries,54578,0,2210,7260,1000,17796,260,2700,1428,0,3318,0,0,97011,15453
554460,366291,Enterpreneurial Activities,107091,34800,0,0,10780,90000,150,15852,4500,40460,8088,3000,51570,213746,30601
34039,26789,Other sources of Income,13329,0,180,0,50,10002,300,960,0,0,1968,0,0,8044,1013
122050,68444,Other sources of Income,22528,0,2570,11765,385,16182,1860,7968,2184,0,2502,500,0,60797,9466
127978,112412,Wage/Salaries,59537,3515,2340,1810,2075,30594,105,4140,1704,230,5862,500,0,17338,1993
122625,118357,Other sources of Income,47972,15680,0,362,3400,31650,75,7122,1794,1350,7452,1500,0,5486,579
86145,82878,Wage/Salaries,47950,1620,768,8145,2715,12828,300,1440,960,350,5802,0,0,4035,426
223520,198162,Wage/Salaries,68809,4050,0,0,1985,36120,2930,6870,2544,0,5454,2300,67100,26721,3008
329393,145733,Wage/Salaries,51533,5430,2080,0,1350,48516,924,8910,8676,0,10314,8000,0,224608,40569
211308,118628,Wage/Salaries,67143,5094,2028,0,1755,16938,140,13884,4260,956,5430,1000,0,108249,17168
289045,167305,Other sources of Income,63464,0,3510,0,2735,59844,3154,4200,840,0,1980,10000,17578,129932,19202
145290,117998,Other sources of Income,51084,0,0,0,4430,46050,9120,1500,4200,0,1614,0,0,27484,3272
328815,273241,Other sources of Income,65384,11865,9237,0,2500,24084,6377,24402,1794,2000,58098,67500,0,61030,7337
553988,256034,Other sources of Income,91324,26560,6110,2256,3555,32766,36069,12054,2334,30392,10614,2000,0,307729,48410
109235,75214,Wage/Salaries,41993,8010,252,3620,1625,14100,1002,1320,0,330,2562,400,0,35168,4686
253865,113502,Wage/Salaries,62266,9055,0,0,1710,20340,309,3750,7020,1118,5934,2000,0,156800,26380
346700,234490,Wage/Salaries,63287,3425,2210,4525,4750,47850,3264,9786,1824,2700,17124,3400,70345,141081,21024
311937,298922,Wage/Salaries,102992,9200,2210,0,4390,56778,33241,17688,1812,0,13956,3000,53655,13925,1459
372160,297082,Wage/Salaries,96187,14060,3640,11765,11554,60336,16294,15672,1818,1170,22362,3700,38524,97590,12908
127448,90840,Other sources of Income,33948,0,1796,2279,1270,34476,11653,1800,702,0,2916,0,0,37045,4794
231670,230805,Other sources of Income,75355,17170,4940,8170,6490,39630,90,12792,4158,2300,6090,2350,51270,977,98
184871,139184,Wage/Salaries,70003,21980,1170,4706,2100,20742,939,8550,1662,2860,3972,500,0,51518,6750
277314,174261,Enterpreneurial Activities,71798,7795,13689,8145,8280,31188,5310,4458,1662,2800,14136,5000,0,109946,15627
656730,395661,Wage/Salaries,172848,54200,2560,0,14280,46128,15663,15276,2736,7810,53460,10700,0,313373,48786
262825,216287,Other sources of Income,96026,4740,0,0,11205,38010,34850,5808,3378,0,12270,10000,0,51946,6328
331554,215517,Wage/Salaries,129789,34030,0,0,5610,26358,1245,2868,2082,3810,7320,2405,0,118855,16247
169940,152246,Wage/Salaries,71887,28350,240,3620,4199,27060,1492,7800,0,1950,5148,500,0,18371,2043
484674,268737,Wage/Salaries,107504,20710,2320,0,10230,53946,2873,11622,4038,5950,42894,6650,0,217916,31678
636886,444922,Wage/Salaries,177550,65110,0,0,16090,59580,15244,38130,17700,20700,30318,4500,0,234615,33675
243852,161039,Wage/Salaries,88501,17160,2210,1872,770,28518,1036,9360,4158,0,5454,2000,0,92944,13223
530766,331996,Wage/Salaries,86836,15250,0,0,6600,41490,2168,10398,5436,2920,38772,5000,117126,203463,28326
346997,160494,Enterpreneurial Activities,62426,18100,0,0,1425,58308,2972,2784,1818,2815,6846,3000,0,229914,41101
290340,236784,Wage/Salaries,77058,8480,360,0,10911,30402,13887,33960,11940,10400,35886,3500,0,61103,7555
285248,204438,Enterpreneurial Activities,66369,18280,695,1170,1860,97128,1234,3360,1404,3390,7548,2000,0,87327,11606
199193,154584,Wage/Salaries,72503,13450,2340,5068,2120,30540,417,3720,3222,16050,4854,300,0,56542,7598
324925,240540,Wage/Salaries,101190,34030,2516,10860,3010,37200,404,9798,1572,8740,28020,3200,0,85844,10891
288755,175340,Other sources of Income,62424,2400,480,3728,3205,27918,2694,4476,180,0,8760,15200,43875,136637,21228
171981,129606,Wage/Salaries,71427,8240,3120,180,3345,17580,3160,12978,1506,1480,6090,500,0,44032,5573
93520,68230,Other sources of Income,30276,1960,0,0,480,24030,1780,2118,780,0,6006,800,0,27083,3545
598862,446547,Wage/Salaries,154714,45584,2490,9774,2890,45330,6500,21240,5982,42095,57798,2450,49700,159085,20314
155695,117887,Other sources of Income,70004,11565,0,0,2650,15612,3200,2820,516,1720,7740,2060,0,47948,6584
188678,183248,Wage/Salaries,56330,1800,0,0,500,25620,3250,2892,5802,0,9906,1000,76148,6793,709
152340,125388,Wage/Salaries,76604,0,1170,0,1970,13938,0,3816,1038,0,3312,1000,22540,30094,3666
528029,375849,Wage/Salaries,150920,41460,0,0,15322,58350,308,22242,5982,3240,39450,6500,32075,152331,19632
98050,88893,Wage/Salaries,60695,4380,635,1086,355,11400,480,336,390,1260,6576,1300,0,11681,1337
230900,151859,Other sources of Income,59775,15250,0,0,4430,37800,660,3000,7320,5900,11724,6000,0,98826,14959
580129,495031,Wage/Salaries,147422,42230,1442,8326,2865,73980,1260,24570,22500,32500,54876,13000,70060,107424,13145
139260,129781,Wage/Salaries,65830,12860,0,0,1330,22194,15175,3420,1140,950,5382,1500,0,11690,1286
206095,184135,Wage/Salaries,97629,13880,0,7510,2390,25302,3838,20178,2100,3950,6258,1100,0,25034,2845
262479,187330,Other sources of Income,90207,35220,0,0,1940,33132,449,8682,570,2570,8010,6550,0,87733,12126
926398,410456,Wage/Salaries,125204,34560,240,0,12610,64380,6220,24042,5484,1800,48072,11500,76344,638142,116190
131815,115234,Wage/Salaries,49038,21460,0,0,610,21900,1196,11310,1002,3000,4818,900,0,19003,2209
168910,156950,Enterpreneurial Activities,77987,14270,0,0,700,39138,1695,7788,1080,1350,8442,4500,0,15364,1707
114070,87285,Wage/Salaries,42552,3965,4380,3880,1170,19740,3764,2616,180,1850,2688,500,0,32684,4374
616434,229400,Wage/Salaries,84513,19000,420,0,3489,38022,1010,10674,4416,0,59856,8000,0,481096,92998
120265,103980,Wage/Salaries,63555,4980,1580,0,710,18858,789,4158,780,720,5850,2000,0,18673,2194
340200,188702,Wage/Salaries,91009,27600,900,0,2219,42330,306,3300,1902,0,14136,5000,0,168592,26061
103139,63763,Other sources of Income,32160,120,0,0,1675,15654,680,90,300,0,7734,5350,0,40348,5651
92906,77414,Other sources of Income,28739,12670,0,0,2335,24600,430,1110,0,0,5730,1800,0,16211,1917
68464,44810,Other sources of Income,17168,1300,0,0,300,16572,2646,960,120,0,4944,800,0,30058,4607
186925,143805,Other sources of Income,58691,8180,8715,9050,6400,22542,13055,4080,2502,2300,4290,4000,0,52097,6912
169909,124727,Enterpreneurial Activities,54071,0,10490,0,2300,16740,650,1800,624,0,4872,5000,28180,48706,6368
118375,111652,Wage/Salaries,57311,6940,3780,4140,1740,24810,571,3126,630,1150,5454,2000,0,8037,867
140580,118955,Wage/Salaries,93793,2365,2405,520,1210,11940,0,720,0,400,5382,220,0,23872,2831
165055,133031,Wage/Salaries,71027,8930,5213,3054,3475,21030,5100,960,1950,250,7542,4500,0,32223,3855
112420,74231,Other sources of Income,38921,0,0,0,220,17820,100,720,1422,0,5028,10000,0,43401,6217
336015,301102,Other sources of Income,142419,32350,780,3620,27730,28860,3909,18384,5922,10200,14928,12000,0,40392,4591
177210,158598,Other sources of Income,88957,17700,2730,3620,6990,27210,175,720,1770,420,6306,2000,0,19811,2216
273787,270680,Wage/Salaries,146731,18945,2145,7240,2805,38166,25190,13800,3180,450,10728,1300,0,3240,328
644617,580427,Enterpreneurial Activities,135120,22750,2120,1040,17430,46878,8583,45054,34224,52300,50598,10000,154330,65138,7182
285401,135092,Enterpreneurial Activities,62801,15820,480,2715,3235,23250,1107,6534,1842,4140,7368,5800,0,172983,29157
143178,140940,Wage/Salaries,73581,15600,3575,2896,950,22554,3696,8838,642,0,7608,1000,0,2737,280
4810822,2477339,Enterpreneurial Activities,216014,21220,6024,0,37232,144216,15825,158418,10500,43800,36900,7500,1779690,2813275,473900
238379,225800,Enterpreneurial Activities,60891,650,840,6878,5080,19404,725,13032,1920,0,5658,2850,107872,15942,1723
253311,120616,Wage/Salaries,78150,3090,1547,7240,3450,18366,305,1380,840,1500,3648,1100,0,164845,29304
276843,130369,Enterpreneurial Activities,75753,10230,1040,5068,1780,18840,1206,3540,360,1200,4452,6900,0,173861,30025
418146,197779,Enterpreneurial Activities,72991,17080,480,0,3660,57690,1116,12792,8100,1500,17370,5000,0,284499,52170
151166,144996,Enterpreneurial Activities,73541,13384,0,0,2080,30990,5067,1320,6612,800,7542,3660,0,7650,811
359612,186670,Other sources of Income,63016,0,1500,5068,4100,60642,17070,14748,8058,0,9468,3000,0,180671,27532
118977,90716,Wage/Salaries,50657,390,1298,180,1580,23610,165,4800,1578,0,4458,2000,0,36682,5059
189818,168216,Enterpreneurial Activities,49652,0,1580,5430,3970,87780,3384,3798,3798,0,6204,2620,0,26558,3097
1160144,261730,Enterpreneurial Activities,125740,24540,0,0,6150,47160,870,15102,3900,25000,8268,5000,0,1016977,201239
116466,80884,Wage/Salaries,37507,0,2184,0,1195,30732,380,4890,2040,0,1956,0,0,43024,6167
63065,44804,Enterpreneurial Activities,22310,0,0,0,1150,16218,648,624,840,0,2514,500,0,19086,2511
122546,65313,Enterpreneurial Activities,28017,1200,0,0,1750,26700,48,1674,1422,0,4002,500,0,66395,10733
205065,122472,Wage/Salaries,58861,0,840,1300,3250,42870,135,2304,3360,0,8052,1500,0,101757,16176
426493,310026,Other sources of Income,95282,15730,210,19762,5870,111900,608,4548,11502,26350,12264,6000,0,126773,16752
939164,593345,Other sources of Income,180285,49030,0,0,22985,128070,3884,34950,7200,76000,21216,18500,51225,349832,48164
176170,122311,Wage/Salaries,63078,15585,456,0,2210,23862,118,6540,2022,720,6720,1000,0,62651,8806
269085,261966,Enterpreneurial Activities,59605,5410,2750,3620,1215,47388,235,1002,1380,900,4446,1000,133015,8756,909
162145,92585,Wage/Salaries,52972,3920,585,8326,330,15780,130,3018,1158,550,4116,1700,0,83611,13397
1262354,858706,Wage/Salaries,362946,107190,240,0,15050,76050,27614,27402,25398,74400,109416,33000,0,512487,76473
516500,399060,Other sources of Income,177588,38260,0,0,9650,86820,4680,17976,4710,22200,22176,15000,0,131837,16916
356610,252703,Enterpreneurial Activities,116670,29280,5226,0,4605,43626,1498,29994,4596,3300,10908,3000,0,130768,18857
343827,322129,Wage/Salaries,115176,35055,4550,1820,6420,38778,6977,13554,3384,0,12702,3000,80713,25304,2743
164280,163369,Wage/Salaries,74262,13460,1975,11765,2365,28200,170,7488,2184,1970,16830,2700,0,1053,106
324648,213527,Wage/Salaries,106768,24940,0,0,3135,24588,1160,27792,2442,700,22002,0,0,135501,20223
211388,171605,Wage/Salaries,112575,21780,1105,0,1775,19008,646,4248,1410,800,7758,500,0,45655,5678
245170,228916,Wage/Salaries,106941,37030,4602,6470,1990,24990,215,24336,3198,5320,12624,1200,0,19295,2105
94515,77688,Wage/Salaries,39354,6240,786,0,1230,19698,222,6060,1110,0,2688,300,0,21481,2742
169307,166238,Enterpreneurial Activities,64841,6115,2470,0,2020,23760,1112,4776,840,950,4902,31200,23252,3783,388
154832,149840,Wage/Salaries,76000,16230,1144,0,1775,26142,930,14076,2076,3685,4782,3000,0,5088,526
184430,160112,Wage/Salaries,96720,22650,5850,0,1555,19050,2343,1176,720,1950,7098,1000,0,27548,3215
96238,88503,Wage/Salaries,52718,5580,570,1991,1060,13212,940,9792,0,600,2040,0,0,8340,912
422257,308703,Wage/Salaries,80307,35830,1144,1040,7320,30912,898,14868,3024,10000,38040,6500,78820,114338,14551
175930,155391,Other sources of Income,53480,1500,0,0,1190,32280,1079,6138,960,0,6774,4000,47990,26419,3127
113994,83677,Wage/Salaries,43739,10610,0,3982,0,14580,720,6138,0,800,3108,0,0,30330,3840
197395,184906,Wage/Salaries,98257,5815,4420,20996,300,20958,1270,1440,1740,800,4860,2300,21750,14088,1521
118275,89596,Wage/Salaries,37697,1620,480,3620,790,16620,3105,3360,300,250,5364,1300,15090,30627,3906
76200,72306,Wage/Salaries,43336,4235,1092,3620,1695,12210,92,960,0,2000,2616,450,0,4624,495
437060,244372,Other sources of Income,100280,0,0,0,3260,122808,270,5856,1980,0,6918,3000,0,192974,27830
139075,72467,Wage/Salaries,35246,2760,1040,0,480,25398,235,4704,516,0,2088,0,0,71290,11023
190560,123284,Enterpreneurial Activities,64386,0,2352,724,980,38700,350,4992,1002,0,8298,1500,0,67608,9171
59430,34937,Enterpreneurial Activities,23353,0,0,0,170,8622,140,900,0,0,1752,0,0,26373,3891
230846,148970,Enterpreneurial Activities,70727,6285,1430,1300,3475,46440,1165,3384,2466,100,9198,3000,0,81955,11108
1038640,824877,Wage/Salaries,268048,122650,3656,7240,37765,132108,12088,74334,28248,13300,107940,17500,0,225625,27721
970000,632516,Enterpreneurial Activities,258522,67000,7404,8953,16900,96360,10651,67890,19200,18000,36636,25000,0,430054,66176
162514,100402,Wage/Salaries,50915,10920,240,1560,1120,21468,161,5388,960,0,6870,800,0,62921,8760
603248,526251,Wage/Salaries,191085,93850,3078,0,11650,77940,5514,44868,13182,16656,55728,12700,0,82165,9406
260710,222034,Wage/Salaries,99372,19340,1138,0,9070,55590,5015,7380,3000,1039,17790,3300,0,45416,5450
159782,109468,Enterpreneurial Activities,43962,15120,910,3620,340,31722,204,5496,2400,0,5394,300,0,56969,7965
238884,129587,Enterpreneurial Activities,80907,2940,2690,4270,1470,29910,100,2016,804,530,3150,800,0,113619,16971
186518,137620,Enterpreneurial Activities,60544,16060,2795,4706,530,39690,315,3918,1428,500,5634,1500,0,51875,6713
721946,710783,Enterpreneurial Activities,155745,55540,1920,12670,14855,94140,1203,48828,16800,0,47622,7800,253660,13720,1403
640200,517648,Wage/Salaries,196730,83340,3120,0,16850,77820,9116,67398,9396,5000,40878,8000,0,145451,18370
80015,62103,Other sources of Income,29536,11040,0,0,270,14202,215,480,3600,0,2460,300,0,18181,2237
151345,137919,Other sources of Income,78729,13610,540,0,2270,10416,6270,10602,1248,3400,9834,1000,0,15309,1705
146660,106774,Wage/Salaries,68834,4981,1280,1810,870,21726,748,432,360,635,4098,1000,0,45278,6092
198051,96897,Wage/Salaries,66642,0,3120,2172,1760,15120,409,3048,360,0,4266,0,0,107185,16846
347128,207061,Wage/Salaries,78817,18720,0,0,7370,58920,4860,16272,5808,0,13794,2500,0,163727,25211
