total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
416071,278181,Other sources of Income,73615,18000,0,0,3420,42840,820,600,4260,0,14256,5150,115220,157580,22472
561250,367085,Other sources of Income,151127,30000,2400,10860,7850,59580,35000,14118,18600,0,23550,14000,0,237955,35741
189943,128902,Wage/Salaries,73190,15520,120,0,3810,10824,780,9096,4272,620,8250,2420,0,68908,9676
145481,87519,Wage/Salaries,55303,8713,230,4400,1155,6582,78,2946,1344,740,4608,1420,0,71315,11282
130334,102604,Wage/Salaries,69182,2630,370,4344,1715,8028,3055,2040,2736,180,6204,2120,0,28114,3426
160048,74520,Wage/Salaries,35416,560,294,5430,2050,11316,200,7860,1602,0,9192,600,0,96456,16117
171039,126924,Other sources of Income,73310,14950,0,4344,5050,16200,280,1200,2880,1800,5910,1000,0,51387,6901
173851,145252,Wage/Salaries,88459,18203,216,0,4025,11658,755,3588,3360,2170,8868,3950,0,32571,3942
132435,125707,Enterpreneurial Activities,65759,11330,140,14480,1705,11106,8649,3762,1908,250,5118,1500,0,6898,727
1216134,680117,Wage/Salaries,260524,107998,1795,3495,36780,115200,3671,57576,38868,15670,33540,5000,0,606997,94539
269230,265820,Wage/Salaries,132443,42700,1105,5430,3700,27600,1058,20322,4248,9020,14094,4100,0,4174,425
230900,135116,Wage/Salaries,72744,520,2860,10860,2810,29700,190,7818,1656,0,5958,0,0,114228,17986
206330,181525,Wage/Salaries,106579,16380,630,5430,1850,23262,2320,9504,2832,0,10638,2100,0,29773,3479
172020,156561,Enterpreneurial Activities,91611,5980,1105,2715,2549,30480,375,5040,2592,0,12114,2000,0,17195,1909
134650,75321,Enterpreneurial Activities,44707,1300,0,1810,610,13080,5716,3750,816,0,2232,1300,0,67021,10421
362530,337255,Wage/Salaries,140325,35350,3000,0,6120,87330,4992,19392,15000,4000,19746,2000,0,26370,2837
157550,118150,Wage/Salaries,58002,10510,395,4525,1760,16260,132,8508,1680,1100,5628,2000,7650,40023,5035
155310,142924,Enterpreneurial Activities,76113,24660,515,3258,3030,16380,648,6828,1080,3080,7332,0,0,14576,1615
181838,148400,Other sources of Income,76843,9670,700,3077,4550,27060,94,6840,3288,1330,11868,3080,0,42301,5420
386020,164896,Wage/Salaries,68968,18502,0,0,4400,39540,3244,17532,3696,0,7014,2000,0,274401,50733
423890,220567,Wage/Salaries,99275,19500,0,0,11880,34800,4250,24540,9960,0,10362,6000,0,249987,42494
263174,176866,Other sources of Income,71458,8300,0,0,3350,40620,5580,10980,4998,0,3360,2000,26220,110780,16771
295775,294127,Wage/Salaries,162661,35002,0,0,5610,50940,480,12654,6636,8930,6714,4500,0,2075,209
203430,152610,Wage/Salaries,101582,7020,0,0,1950,28860,1472,4560,0,0,5166,2000,0,56917,7455
269500,187181,Wage/Salaries,98747,15598,0,10860,1460,22620,3406,14436,4476,0,13578,2000,0,98221,13981
88996,70609,Wage/Salaries,42307,9100,0,0,950,15660,70,1260,0,0,1062,200,0,19191,2350
465230,122025,Wage/Salaries,37017,12002,0,0,1800,29400,6400,10902,7398,0,14106,3000,0,383243,73193
460590,366285,Wage/Salaries,166369,54000,1110,2715,2170,81120,16030,19230,7398,635,13008,2500,0,119078,15627
234410,175736,Enterpreneurial Activities,104832,24496,0,0,3800,19200,90,11442,4998,810,4068,2000,0,63012,8112
137538,108470,Other sources of Income,29401,5460,0,0,1275,60000,3578,0,2598,0,4158,2000,0,30514,3760
399790,357877,Wage/Salaries,136156,29000,2820,11403,7400,75480,7150,40998,10002,0,33468,4000,0,47585,5392
266440,163333,Wage/Salaries,68418,10920,0,0,2330,40314,7089,16548,2352,0,13362,2000,0,119029,17932
186380,141334,Other sources of Income,61118,4080,0,12670,4160,31956,5806,3270,2520,2140,10314,3300,0,51386,6730
334745,270801,Wage/Salaries,102155,23400,1260,25340,7350,29022,796,23238,4344,15000,22896,16000,0,64693,7734
117150,113971,Wage/Salaries,49463,8400,0,0,2270,18582,2194,17100,2400,0,11562,2000,0,3360,346
140215,118539,Wage/Salaries,65891,14053,0,0,1050,21300,1205,6540,720,120,6660,1000,0,27315,3373
117580,117437,Other sources of Income,70644,6500,0,11765,1500,17400,24,840,1944,350,5070,1400,0,173,17
216272,121040,Enterpreneurial Activities,65817,6050,475,7375,2780,21042,25,6600,960,1000,6816,2100,0,108064,16847
221588,176192,Wage/Salaries,65623,20483,2820,7240,12600,28260,2828,9360,6840,2050,9588,8500,0,57208,7503
126892,123665,Other sources of Income,74105,5940,780,0,3750,16920,7600,4920,1800,640,6210,1000,0,3782,391
135513,98782,Enterpreneurial Activities,52864,1560,520,0,3860,19698,3458,12780,0,0,3042,1000,0,40222,5320
184115,156326,Other sources of Income,75899,13997,0,0,3200,36630,6796,360,0,600,4536,500,13808,31482,3750
413261,316645,Other sources of Income,105994,37034,0,0,12350,65370,11576,7032,5436,57055,12048,2750,0,99146,12354
647333,279348,Enterpreneurial Activities,61255,2400,0,3620,6070,65280,354,2982,1200,0,22752,2250,111185,382516,61714
107489,104935,Enterpreneurial Activities,58206,1450,0,15023,1300,17760,120,2100,2160,0,5616,1200,0,3036,314
171700,87686,Wage/Salaries,50518,400,0,5068,3150,13794,380,9876,768,0,2232,1500,0,102999,17617
439779,431086,Wage/Salaries,163321,67113,600,0,30130,61440,440,35520,26388,10700,29934,5500,0,9401,962
481528,333839,Wage/Salaries,131780,47800,0,336,6709,40380,7506,23070,9000,28930,33528,4800,0,159162,21556
460569,281978,Enterpreneurial Activities,110822,8033,1170,9955,7982,68610,13004,28440,5400,4140,14922,9500,0,193681,28147
364803,288195,Enterpreneurial Activities,140435,5540,4140,10679,18635,25230,1700,10722,1740,650,23784,3500,41440,83201,10368
149855,118426,Wage/Salaries,54902,2000,270,2646,800,33180,3192,11400,576,0,8010,1450,0,32194,3927
91190,82746,Other sources of Income,20134,150,0,0,2950,47832,4540,4260,390,0,1890,600,0,10431,1185
395376,372623,Wage/Salaries,192948,27947,480,9412,18810,49440,3196,29352,5832,3050,28362,3794,0,26127,2808
84530,63315,Other sources of Income,25307,300,0,0,1550,29694,990,1200,180,0,3594,500,0,23612,3088
235022,195783,Other sources of Income,84081,34170,0,0,4360,44700,6380,7194,1680,0,7458,5760,0,44801,5440
154003,142900,Wage/Salaries,90887,14367,0,1008,3380,13674,432,3072,1080,2280,7620,5100,0,13363,1472
149872,136622,Wage/Salaries,66078,8503,0,0,3055,37740,210,5880,1500,2800,7806,3050,0,16678,1892
160530,122499,Wage/Salaries,44749,31700,0,0,1450,13740,60,540,1920,0,6630,1400,20310,46396,6222
142001,109525,Wage/Salaries,54058,1000,4810,0,3955,24822,3160,11880,936,0,2904,2000,0,34444,4328
308970,261596,Enterpreneurial Activities,106212,33620,540,5430,4240,31662,914,25776,5400,32100,10362,1700,3640,60303,7460
176768,118929,Wage/Salaries,46660,8100,2494,10860,1945,12300,25220,5382,600,0,4368,1000,0,71506,10596
441606,250898,Wage/Salaries,111156,14940,0,5430,6810,29520,23170,29586,2280,0,15162,4500,8344,222751,35127
308825,286856,Enterpreneurial Activities,41664,6040,390,0,4500,48570,120,11442,3120,1650,5760,1600,162000,26657,2936
269030,235635,Other sources of Income,70317,24600,0,0,5480,54120,5300,16380,10800,0,12228,2500,33910,37926,4391
222734,176312,Other sources of Income,89723,30400,0,0,5515,18690,200,4200,2520,11650,7584,5830,0,52202,6579
61488,49031,Other sources of Income,27389,0,0,0,520,15480,168,1980,0,0,3294,200,0,15513,2020
762510,616691,Enterpreneurial Activities,144231,44900,0,0,4800,59832,786,7950,3600,17690,8292,3000,321610,172215,21707
117435,92998,Wage/Salaries,45252,11440,240,3620,1490,12870,330,10920,1680,0,4656,500,0,29593,3835
163903,124354,Wage/Salaries,42837,40800,0,10860,2645,17670,1700,2382,750,0,3330,1380,0,48965,6641
954982,784136,Other sources of Income,70790,5500,570,0,3400,53160,623380,14400,1920,3480,5436,2100,0,192883,23629
250869,222269,Wage/Salaries,92827,27500,840,0,3670,34620,844,33882,3120,12226,10440,2300,0,34007,3935
321855,305240,Enterpreneurial Activities,77967,16500,0,0,1920,37680,130,9744,3600,1360,7464,2000,146875,17155,1810
205170,200217,Enterpreneurial Activities,107319,11380,105,4525,2240,23670,74,15894,1176,13800,7584,2500,9950,5557,572
407455,212412,Wage/Salaries,101325,29780,348,1810,2705,23148,20460,14058,3240,1860,12978,700,0,251829,44257
199340,174040,Wage/Salaries,85362,33740,590,3620,2660,22440,170,10008,1800,6500,6150,1000,0,29000,3376
308555,283843,Other sources of Income,97454,9600,510,7240,5950,62640,2280,7422,3960,6500,13242,5000,62045,28128,3100
955098,288225,Enterpreneurial Activities,126309,26900,2275,5430,12710,68220,6383,11298,5400,0,19800,3500,0,712203,127708
219900,165316,Wage/Salaries,104258,9080,910,6335,1450,26628,395,3960,678,120,9402,2100,0,62410,8234
475459,285256,Wage/Salaries,134123,31420,810,8688,2050,51060,741,23760,4608,0,24696,3300,0,199320,28670
222264,125776,Other sources of Income,39526,6430,540,3620,900,50700,16500,960,372,0,6228,0,0,120708,19942
123338,119258,Wage/Salaries,72400,15600,0,0,670,16500,970,8040,372,0,4206,500,0,4350,451
262119,260451,Wage/Salaries,126638,33840,0,0,5925,24540,624,55680,2016,1360,8328,1500,0,1978,200
192620,178180,Wage/Salaries,113868,7432,0,0,4250,31440,1960,3420,2880,1780,9150,2000,0,15390,1670
925139,819904,Other sources of Income,93147,2322,115,0,20524,130200,29432,10440,4176,107810,16218,4420,401100,121593,13972
166927,121114,Enterpreneurial Activities,78327,8792,0,0,1095,20400,50,4320,576,1440,4614,1500,0,45885,5852
227205,216129,Enterpreneurial Activities,81546,650,0,0,2080,34860,85,4998,1428,0,4782,1000,84700,14117,1518
179865,171023,Wage/Salaries,105231,9375,240,1950,1930,13896,4917,12588,2604,1930,10362,6000,0,9546,1009
477788,289854,Wage/Salaries,129127,17033,1430,0,8310,52740,3976,4476,1608,2050,38004,3500,27600,236278,37703
482800,375961,Enterpreneurial Activities,120272,16538,1235,10860,3160,27000,50,30774,2418,21700,10434,2000,129520,113028,14094
270760,237806,Enterpreneurial Activities,86029,8742,3380,1810,810,28680,980,3384,864,1805,6162,3000,92160,39676,4647
102822,96621,Wage/Salaries,65325,10371,354,0,1270,8832,517,2838,180,3200,3234,500,0,7995,876
134711,125443,Wage/Salaries,86129,7630,1120,1810,2040,11280,1080,1638,1428,450,7038,3800,0,11191,1228
94540,92997,Wage/Salaries,49828,2080,910,8145,1190,22200,820,0,780,0,4044,3000,0,1701,173
565597,224805,Other sources of Income,113630,3900,1515,10860,11400,48852,440,16800,4650,0,10758,2000,0,345740,56011
282135,152754,Other sources of Income,76466,5600,0,0,3450,37014,7194,10902,1800,0,4308,6020,0,132274,19564
340944,256207,Wage/Salaries,136839,39100,120,0,8760,32304,3040,7980,2556,1000,23508,1000,0,87607,11086
182400,172261,Wage/Salaries,90620,22530,1030,10860,720,21606,605,8640,3072,1170,10908,500,0,11830,1271
398094,297161,Wage/Salaries,140469,54600,978,5430,3570,39360,6924,11400,3276,12100,18054,1000,0,112130,14687
431237,243969,Other sources of Income,70025,4400,0,0,1840,87918,74060,1200,600,0,3126,800,0,239599,40180
482810,131312,Other sources of Income,74600,6400,750,9050,2630,22872,9676,1200,1068,0,2316,750,0,385138,71920
165085,143280,Other sources of Income,73862,16750,0,0,6380,24966,290,7638,2736,820,9138,700,0,27029,3231
599379,257206,Wage/Salaries,117932,23060,1005,14480,6040,50580,709,11004,10380,940,10566,10510,0,357004,57848
691093,331647,Other sources of Income,137385,35700,615,5430,10143,74922,2340,15600,7956,3600,12606,25350,0,462807,84195
420180,244729,Wage/Salaries,114966,24800,1485,7240,7540,38100,4080,9720,1716,0,25632,9450,0,176493,25107
372274,156633,Wage/Salaries,86395,26000,240,0,2150,13434,1772,8802,1416,0,16074,350,0,225639,36846
378682,269111,Wage/Salaries,150224,47100,120,10860,4010,21702,315,10536,3222,2040,17982,1000,0,118659,15869
750754,276791,Wage/Salaries,124588,33640,0,3620,3220,48840,12889,25152,2676,3100,18066,1000,0,610892,121940
227200,211090,Other sources of Income,134708,30800,0,0,1100,22020,140,7920,456,2780,8466,2700,0,17737,1925
209280,132740,Wage/Salaries,96506,0,528,3620,600,17040,90,6000,1440,0,3216,3700,0,91149,13721
469310,336301,Wage/Salaries,150470,39000,25,0,4750,57240,370,42378,4680,23340,9048,5000,0,148847,20108
154495,121371,Wage/Salaries,70299,9750,0,0,2150,23820,300,8064,936,540,4512,1000,0,38442,4933
132125,125947,Wage/Salaries,78391,2600,0,13032,600,14340,110,12000,0,0,2874,2000,0,7071,750
267786,211660,Wage/Salaries,129418,3900,1540,18462,2000,24240,260,15012,3150,0,9678,4000,0,70959,9369
433220,173076,Wage/Salaries,106806,7200,0,1086,2900,26100,220,17418,720,390,5736,4500,0,261383,41984
691858,412484,Wage/Salaries,109858,71600,2072,0,30000,90540,1696,17202,10320,18200,23376,7000,30620,356749,58060
233700,184514,Other sources of Income,50917,52432,1200,2715,6989,26640,235,3150,3240,23280,9216,4500,0,62557,8288
166100,160267,Other sources of Income,69457,8633,585,0,7620,23418,382,8502,2880,1550,10080,2400,24760,6873,720
135095,115773,Wage/Salaries,61524,7400,690,9050,3060,18762,245,5160,270,180,8202,1230,0,22761,2718
238660,169309,Wage/Salaries,72847,11160,590,10860,6390,37290,5950,10788,2064,700,8370,2300,0,78181,10668
384318,318063,Wage/Salaries,78904,54880,300,0,6635,47136,72024,9378,3600,100,18426,4000,22680,80082,9965
157480,134130,Wage/Salaries,70765,10460,930,6335,4600,16590,1182,7080,2760,0,8928,4500,0,29664,3644
505276,218899,Other sources of Income,53127,600,0,0,10150,53370,2280,18360,16200,0,14322,8000,42490,361924,67528
1098615,769149,Wage/Salaries,215696,81969,4420,5430,24050,84834,6200,43740,17910,51448,138810,17000,77642,360342,48866
153044,150505,Other sources of Income,68237,200,660,4525,3650,20514,215,5040,1536,0,4524,3000,38404,2952,302
132275,129246,Wage/Salaries,76992,540,3940,10860,1740,14562,642,4680,1680,0,11610,2000,0,3663,378
190900,190556,Other sources of Income,60042,4840,0,0,2310,20172,470,3672,876,1320,8034,3000,85820,414,42
275949,229252,Other sources of Income,89929,20793,390,5430,2600,36600,342,26028,19488,8145,12762,3300,3445,60375,7658
137585,95096,Wage/Salaries,44807,10140,90,5430,2315,16860,520,8388,492,0,4254,1800,0,44813,6017
166041,140551,Enterpreneurial Activities,73770,21573,90,494,1150,15774,1390,9546,372,2500,10392,3500,0,27431,3228
384201,204767,Wage/Salaries,79596,20900,535,12308,5205,28920,1090,10356,1248,2535,34674,7400,0,201837,31964
137951,87844,Wage/Salaries,43150,4680,360,7710,700,19620,384,6840,312,0,3288,800,0,61179,9322
265539,222687,Wage/Salaries,107755,39310,180,13756,2770,17700,2466,16176,546,920,16908,4200,0,54834,6863
578281,146537,Enterpreneurial Activities,56381,5900,0,0,1910,54798,1176,1320,1044,900,13608,9500,0,447357,80551
148921,111491,Wage/Salaries,64556,10620,0,9231,1460,10650,1648,1740,312,910,8364,2000,0,48160,6720
221001,82749,Wage/Salaries,47710,0,910,6878,1760,15294,175,3690,1032,0,4800,500,0,179336,35820
203906,141756,Enterpreneurial Activities,71241,6533,0,12670,2330,26892,1300,3552,744,920,13374,2200,0,69859,9643
167391,112363,Wage/Salaries,58020,6800,360,12670,1975,14580,1260,2298,234,1100,11466,1600,0,65540,9532
90881,51107,Wage/Salaries,28806,900,615,3884,1055,7800,581,1986,234,0,4746,500,0,41465,6116
121443,94767,Other sources of Income,43921,0,0,6878,650,22050,6190,3594,312,0,6672,4500,0,32094,4201
605059,283818,Wage/Salaries,98098,50800,408,10317,3375,32280,426,15078,3024,7860,53952,8200,0,373379,63596
153041,127596,Wage/Salaries,59752,9360,1064,12670,1645,20520,623,13500,528,0,5634,2300,0,25777,3017
153405,108992,Wage/Salaries,71584,9248,180,0,1740,11040,1270,4398,444,320,6768,2000,0,53217,7473
366337,327353,Wage/Salaries,137209,36070,650,0,3030,40560,2588,28080,4440,38700,31026,5000,0,41649,4669
315420,286477,Wage/Salaries,131427,50206,1300,2896,6370,35622,4400,18048,3840,400,25968,6000,0,31755,3524
897413,584473,Wage/Salaries,155034,104796,1950,0,12295,96402,10518,51828,26280,71590,42780,11000,0,350758,50263
430215,369210,Wage/Salaries,147505,39358,0,0,6435,57210,15170,34608,9480,21740,30204,7500,0,72974,8738
645935,406218,Enterpreneurial Activities,158030,41808,2600,11946,8790,50760,3382,19320,7560,53800,36222,12000,0,296097,45767
130274,127962,Other sources of Income,61156,0,0,0,2180,39780,10800,4098,480,0,7968,1500,0,2491,254
454612,414132,Enterpreneurial Activities,57984,150,0,13575,2360,15660,625,3942,9840,0,4626,0,305370,41234,4504
598832,516446,Wage/Salaries,111143,19885,780,0,18060,127260,990,36600,13800,44200,142728,1000,0,104147,12604
1338535,1062029,Other sources of Income,259823,79905,2350,13937,8660,245580,155028,29640,18300,13400,18126,10000,207280,350839,46228
126665,85032,Wage/Salaries,47234,1310,0,0,1250,17238,300,12240,780,0,4680,0,0,49626,7220
168095,154244,Wage/Salaries,74760,27665,0,0,2675,12828,4834,21648,1860,1580,5394,1000,0,17752,2004
258766,189048,Other sources of Income,55277,6255,0,0,4760,55128,13914,6780,2880,12300,7860,2500,21394,70581,9007
191314,167017,Wage/Salaries,106995,19178,0,3620,2470,12438,3934,10920,720,1000,5742,0,0,29612,3502
40889,37582,Other sources of Income,19735,5880,0,0,560,10080,25,480,0,0,822,0,0,3657,402
322623,310020,Wage/Salaries,98158,34346,0,0,4850,35928,34200,22800,13200,34250,28488,3800,0,14054,1473
161765,117736,Wage/Salaries,50942,11740,270,14480,800,13938,0,13878,1848,0,9840,0,0,56228,8001
426680,302824,Other sources of Income,91382,8892,0,0,12220,104466,1800,21900,18936,28600,14628,0,0,135438,18211
52498,44081,Other sources of Income,22673,9080,0,0,400,5118,0,1080,1560,0,4170,0,0,9893,1204
405920,341055,Wage/Salaries,160053,37360,0,0,9890,58380,920,38982,8502,4010,20658,2300,0,65805,7663
373178,232983,Wage/Salaries,100117,14900,0,0,4230,44934,4388,29148,4560,5150,20556,5000,0,155582,22686
131101,115193,Wage/Salaries,63869,2650,2246,11041,1490,18498,3931,1140,1080,220,8028,1000,0,15922,1786
88114,85368,Other sources of Income,46178,15080,0,0,925,14562,555,2640,300,690,3438,1000,0,3284,343
404928,372736,Wage/Salaries,98141,24751,0,0,16040,76176,5940,38460,2520,22790,28218,3300,56400,33824,3679
378960,337302,Wage/Salaries,147771,18428,3640,1810,9239,44958,5660,14544,3702,35420,26880,6500,18750,41982,4667
216010,138360,Wage/Salaries,98086,4680,660,6335,4935,8820,144,8040,240,0,4920,1500,0,96113,14709
247990,184528,Wage/Salaries,119384,22920,390,1810,1980,17268,1050,5958,1512,2030,5226,5000,0,77816,10674
162213,128808,Wage/Salaries,62730,16930,570,6516,1560,16920,586,14040,840,0,6366,1750,0,42398,5583
162820,108327,Other sources of Income,59408,6250,0,0,4420,21018,1365,7974,300,1300,3492,2800,0,59112,8225
119666,89875,Wage/Salaries,52320,9450,270,3258,760,10380,89,5400,2040,900,4308,700,0,30682,3878
320963,260421,Wage/Salaries,106520,22100,570,4344,9000,34260,14111,5088,9240,41400,11388,2400,0,66193,8101
381759,198965,Wage/Salaries,102180,37200,225,4140,3850,16812,5726,13080,1128,1132,7692,5800,0,191722,29249
306951,152829,Wage/Salaries,73108,7000,3170,6516,7160,17520,17352,6168,1320,225,8790,4500,0,195628,34676
146476,119619,Enterpreneurial Activities,63858,7320,620,9416,2635,16878,76,8064,840,1000,6912,2000,0,33294,4232
315870,268461,Wage/Salaries,110187,41060,0,0,3435,49608,14435,13500,4320,17300,13296,1320,0,57342,6955
131831,128724,Other sources of Income,74054,10410,480,7240,1620,23160,104,1920,2760,0,3726,3250,0,3271,336
107175,98293,Wage/Salaries,68271,15860,0,0,690,8220,100,1200,912,0,2040,1000,0,11174,1258
310981,268096,Wage/Salaries,153831,49920,0,0,6320,22998,229,16716,3456,0,12126,2500,0,55643,6788
111120,109183,Wage/Salaries,68227,11700,1820,12670,1170,9660,764,720,0,0,1452,1000,0,2140,219
872450,357297,Enterpreneurial Activities,129566,35560,0,0,13200,110430,10003,14448,4080,1520,29940,8550,0,625178,115201
1747700,759843,Other sources of Income,176653,46300,0,0,53740,205680,43170,124308,26994,37400,37098,8500,0,1038649,168610
312095,284590,Other sources of Income,100013,32800,1080,10860,13145,49380,38564,9780,1740,500,13878,12850,0,31910,3562
